sample_id,rep_id,total,alt,tissue,individual_id,sample_id_rep,study
GTEX-12ZZY-0011-R6b-SM-5EGLA,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-12ZZY-0011-R6b-SM-5EGLA.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-12ZZY-0011-R6b-SM-5EGLA.1.bamcount_nonref.csv.zst,Brain_Nucleus_accumbens,GTEX-12ZZY,GTEX-12ZZY-0011-R6b-SM-5EGLA.1,GTEx_Blended_Tissue_Training
GTEX-12ZZZ-3126-SM-5LZU6,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-12ZZZ-3126-SM-5LZU6.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-12ZZZ-3126-SM-5LZU6.1.bamcount_nonref.csv.zst,Brain_Cerebellum,GTEX-12ZZZ,GTEX-12ZZZ-3126-SM-5LZU6.1,GTEx_Blended_Tissue_Training
GTEX-13112-1426-SM-5EGH8,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13112-1426-SM-5EGH8.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13112-1426-SM-5EGH8.1.bamcount_nonref.csv.zst,Liver,GTEX-13112,GTEX-13112-1426-SM-5EGH8.1,GTEx_Blended_Tissue_Training
GTEX-13113-2126-SM-5EQ4U,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13113-2126-SM-5EQ4U.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13113-2126-SM-5EQ4U.1.bamcount_nonref.csv.zst,Artery_Tibial,GTEX-13113,GTEX-13113-2126-SM-5EQ4U.1,GTEx_Blended_Tissue_Training
GTEX-1313W-0626-SM-5EQ4H,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1313W-0626-SM-5EQ4H.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1313W-0626-SM-5EQ4H.1.bamcount_nonref.csv.zst,Skin_Not_Sun_Exposed,GTEX-1313W,GTEX-1313W-0626-SM-5EQ4H.1,GTEx_Blended_Tissue_Training
GTEX-1314G-1526-SM-5EGK2,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1314G-1526-SM-5EGK2.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1314G-1526-SM-5EGK2.1.bamcount_nonref.csv.zst,Skin_Sun_Exposed,GTEX-1314G,GTEX-1314G-1526-SM-5EGK2.1,GTEx_Blended_Tissue_Training
GTEX-131XE-0126-SM-5LZVC,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-131XE-0126-SM-5LZVC.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-131XE-0126-SM-5LZVC.1.bamcount_nonref.csv.zst,Thyroid,GTEX-131XE,GTEX-131XE-0126-SM-5LZVC.1,GTEx_Blended_Tissue_Training
GTEX-131XF-0006-SM-5P9HK,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-131XF-0006-SM-5P9HK.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-131XF-0006-SM-5P9HK.1.bamcount_nonref.csv.zst,Whole_Blood,GTEX-131XF,GTEX-131XF-0006-SM-5P9HK.1,GTEx_Blended_Tissue_Training
GTEX-131XG-1126-SM-5DUWR,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-131XG-1126-SM-5DUWR.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-131XG-1126-SM-5DUWR.1.bamcount_nonref.csv.zst,Esophagus_Gastroesophageal_Junction,GTEX-131XG,GTEX-131XG-1126-SM-5DUWR.1,GTEx_Blended_Tissue_Training
GTEX-131XH-0426-SM-5DUWU,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-131XH-0426-SM-5DUWU.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-131XH-0426-SM-5DUWU.1.bamcount_nonref.csv.zst,Lung,GTEX-131XH,GTEX-131XH-0426-SM-5DUWU.1,GTEx_Blended_Tissue_Training
GTEX-131XW-0226-SM-5IJCA,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-131XW-0226-SM-5IJCA.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-131XW-0226-SM-5IJCA.1.bamcount_nonref.csv.zst,Artery_Tibial,GTEX-131XW,GTEX-131XW-0226-SM-5IJCA.1,GTEx_Blended_Tissue_Training
GTEX-132AR-2226-SM-5J2NT,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-132AR-2226-SM-5J2NT.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-132AR-2226-SM-5J2NT.1.bamcount_nonref.csv.zst,Esophagus_Mucosa,GTEX-132AR,GTEX-132AR-2226-SM-5J2NT.1,GTEx_Blended_Tissue_Training
GTEX-132NY-0326-SM-5IJBL,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-132NY-0326-SM-5IJBL.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-132NY-0326-SM-5IJBL.1.bamcount_nonref.csv.zst,Skin_Sun_Exposed,GTEX-132NY,GTEX-132NY-0326-SM-5IJBL.1,GTEx_Blended_Tissue_Training
GTEX-132QS-0726-SM-5IJE9,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-132QS-0726-SM-5IJE9.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-132QS-0726-SM-5IJE9.1.bamcount_nonref.csv.zst,Lung,GTEX-132QS,GTEX-132QS-0726-SM-5IJE9.1,GTEx_Blended_Tissue_Training
GTEX-1399Q-2426-SM-5J2MO,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1399Q-2426-SM-5J2MO.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1399Q-2426-SM-5J2MO.1.bamcount_nonref.csv.zst,Muscle_Skeletal,GTEX-1399Q,GTEX-1399Q-2426-SM-5J2MO.1,GTEx_Blended_Tissue_Training
GTEX-1399R-0326-SM-5KM1X,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1399R-0326-SM-5KM1X.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1399R-0326-SM-5KM1X.1.bamcount_nonref.csv.zst,Adrenal_Gland,GTEX-1399R,GTEX-1399R-0326-SM-5KM1X.1,GTEx_Blended_Tissue_Training
GTEX-1399S-0006-SM-5NQ7U,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1399S-0006-SM-5NQ7U.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1399S-0006-SM-5NQ7U.1.bamcount_nonref.csv.zst,Whole_Blood,GTEX-1399S,GTEX-1399S-0006-SM-5NQ7U.1,GTEx_Blended_Tissue_Training
GTEX-1399T-3126-SM-5IJFS,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1399T-3126-SM-5IJFS.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1399T-3126-SM-5IJFS.1.bamcount_nonref.csv.zst,Brain_Cerebellum,GTEX-1399T,GTEX-1399T-3126-SM-5IJFS.1,GTEx_Blended_Tissue_Training
GTEX-1399U-2526-SM-5L3DL,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1399U-2526-SM-5L3DL.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1399U-2526-SM-5L3DL.1.bamcount_nonref.csv.zst,Muscle_Skeletal,GTEX-1399U,GTEX-1399U-2526-SM-5L3DL.1,GTEx_Blended_Tissue_Training
GTEX-139T4-0826-SM-5N9GF,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-139T4-0826-SM-5N9GF.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-139T4-0826-SM-5N9GF.1.bamcount_nonref.csv.zst,Pituitary,GTEX-139T4,GTEX-139T4-0826-SM-5N9GF.1,GTEx_Blended_Tissue_Training
GTEX-139TS-0011-R5b-SM-5J2MZ,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-139TS-0011-R5b-SM-5J2MZ.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-139TS-0011-R5b-SM-5J2MZ.1.bamcount_nonref.csv.zst,Brain_Caudate,GTEX-139TS,GTEX-139TS-0011-R5b-SM-5J2MZ.1,GTEx_Blended_Tissue_Training
GTEX-139TT-2626-SM-5LZUB,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-139TT-2626-SM-5LZUB.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-139TT-2626-SM-5LZUB.1.bamcount_nonref.csv.zst,Brain_Cerebellum,GTEX-139TT,GTEX-139TT-2626-SM-5LZUB.1,GTEx_Blended_Tissue_Training
GTEX-139TU-0326-SM-62LFK,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-139TU-0326-SM-62LFK.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-139TU-0326-SM-62LFK.1.bamcount_nonref.csv.zst,Nerve_Tibial,GTEX-139TU,GTEX-139TU-0326-SM-62LFK.1,GTEx_Blended_Tissue_Training
GTEX-139UW-0126-SM-5KM1B,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-139UW-0126-SM-5KM1B.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-139UW-0126-SM-5KM1B.1.bamcount_nonref.csv.zst,Thyroid,GTEX-139UW,GTEX-139UW-0126-SM-5KM1B.1,GTEx_Blended_Tissue_Training
GTEX-13CF2-2026-SM-5K7VI,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13CF2-2026-SM-5K7VI.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13CF2-2026-SM-5K7VI.1.bamcount_nonref.csv.zst,Breast_Mammary_Tissue,GTEX-13CF2,GTEX-13CF2-2026-SM-5K7VI.1,GTEx_Blended_Tissue_Training
GTEX-13CF3-2326-SM-5IFGL,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13CF3-2326-SM-5IFGL.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13CF3-2326-SM-5IFGL.1.bamcount_nonref.csv.zst,Adipose_Subcutaneous,GTEX-13CF3,GTEX-13CF3-2326-SM-5IFGL.1,GTEx_Blended_Tissue_Training
GTEX-13CIG-0006-SM-5P9HF,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13CIG-0006-SM-5P9HF.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13CIG-0006-SM-5P9HF.1.bamcount_nonref.csv.zst,Whole_Blood,GTEX-13CIG,GTEX-13CIG-0006-SM-5P9HF.1,GTEx_Blended_Tissue_Training
GTEX-13CZU-0005-SM-5LU8K,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13CZU-0005-SM-5LU8K.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13CZU-0005-SM-5LU8K.1.bamcount_nonref.csv.zst,Whole_Blood,GTEX-13CZU,GTEX-13CZU-0005-SM-5LU8K.1,GTEx_Blended_Tissue_Training
GTEX-13FHO-2826-SM-5K7ZA,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13FHO-2826-SM-5K7ZA.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13FHO-2826-SM-5K7ZA.1.bamcount_nonref.csv.zst,Prostate,GTEX-13FHO,GTEX-13FHO-2826-SM-5K7ZA.1,GTEx_Blended_Tissue_Training
GTEX-13FHP-0826-SM-5K7V5,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13FHP-0826-SM-5K7V5.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13FHP-0826-SM-5K7V5.1.bamcount_nonref.csv.zst,Heart_Atrial_Appendage,GTEX-13FHP,GTEX-13FHP-0826-SM-5K7V5.1,GTEx_Blended_Tissue_Training
GTEX-13FLV-0926-SM-5L3DZ,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13FLV-0926-SM-5L3DZ.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13FLV-0926-SM-5L3DZ.1.bamcount_nonref.csv.zst,Heart_Left_Ventricle,GTEX-13FLV,GTEX-13FLV-0926-SM-5L3DZ.1,GTEx_Blended_Tissue_Training
GTEX-13FLW-2126-SM-5N9FD,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13FLW-2126-SM-5N9FD.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13FLW-2126-SM-5N9FD.1.bamcount_nonref.csv.zst,Testis,GTEX-13FLW,GTEX-13FLW-2126-SM-5N9FD.1,GTEx_Blended_Tissue_Training
GTEX-13FTW-1426-SM-5LZWZ,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13FTW-1426-SM-5LZWZ.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13FTW-1426-SM-5LZWZ.1.bamcount_nonref.csv.zst,Breast_Mammary_Tissue,GTEX-13FTW,GTEX-13FTW-1426-SM-5LZWZ.1,GTEx_Blended_Tissue_Training
GTEX-13FTZ-0005-SM-5NQ9N,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13FTZ-0005-SM-5NQ9N.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13FTZ-0005-SM-5NQ9N.1.bamcount_nonref.csv.zst,Whole_Blood,GTEX-13FTZ,GTEX-13FTZ-0005-SM-5NQ9N.1,GTEx_Blended_Tissue_Training
GTEX-13FXS-1026-SM-62LFQ,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13FXS-1026-SM-62LFQ.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13FXS-1026-SM-62LFQ.1.bamcount_nonref.csv.zst,Heart_Atrial_Appendage,GTEX-13FXS,GTEX-13FXS-1026-SM-62LFQ.1,GTEx_Blended_Tissue_Training
GTEX-13G51-2926-SM-5IJDL,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13G51-2926-SM-5IJDL.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13G51-2926-SM-5IJDL.1.bamcount_nonref.csv.zst,Artery_Tibial,GTEX-13G51,GTEX-13G51-2926-SM-5IJDL.1,GTEx_Blended_Tissue_Training
GTEX-13IVO-0126-SM-5J1NG,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13IVO-0126-SM-5J1NG.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13IVO-0126-SM-5J1NG.1.bamcount_nonref.csv.zst,Skin_Sun_Exposed,GTEX-13IVO,GTEX-13IVO-0126-SM-5J1NG.1,GTEx_Blended_Tissue_Training
GTEX-13JUV-2526-SM-5J1OD,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13JUV-2526-SM-5J1OD.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13JUV-2526-SM-5J1OD.1.bamcount_nonref.csv.zst,Nerve_Tibial,GTEX-13JUV,GTEX-13JUV-2526-SM-5J1OD.1,GTEx_Blended_Tissue_Training
GTEX-13JVG-0011-R6a-SM-5MR3E,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13JVG-0011-R6a-SM-5MR3E.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13JVG-0011-R6a-SM-5MR3E.1.bamcount_nonref.csv.zst,Brain_Nucleus_accumbens,GTEX-13JVG,GTEX-13JVG-0011-R6a-SM-5MR3E.1,GTEx_Blended_Tissue_Training
GTEX-13N11-1826-SM-5IJDS,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13N11-1826-SM-5IJDS.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13N11-1826-SM-5IJDS.1.bamcount_nonref.csv.zst,Adipose_Visceral,GTEX-13N11,GTEX-13N11-1826-SM-5IJDS.1,GTEx_Blended_Tissue_Training
GTEX-13N1W-0011-R6a-SM-5MR43,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13N1W-0011-R6a-SM-5MR43.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13N1W-0011-R6a-SM-5MR43.1.bamcount_nonref.csv.zst,Brain_Nucleus_accumbens,GTEX-13N1W,GTEX-13N1W-0011-R6a-SM-5MR43.1,GTEx_Blended_Tissue_Training
GTEX-13N2G-2926-SM-5IJEE,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13N2G-2926-SM-5IJEE.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13N2G-2926-SM-5IJEE.1.bamcount_nonref.csv.zst,Pituitary,GTEX-13N2G,GTEX-13N2G-2926-SM-5IJEE.1,GTEx_Blended_Tissue_Training
GTEX-13NYB-3226-SM-5J2ND,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13NYB-3226-SM-5J2ND.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13NYB-3226-SM-5J2ND.1.bamcount_nonref.csv.zst,Brain_Cerebellum,GTEX-13NYB,GTEX-13NYB-3226-SM-5J2ND.1,GTEx_Blended_Tissue_Training
GTEX-13NYC-2426-SM-5MR3K,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13NYC-2426-SM-5MR3K.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13NYC-2426-SM-5MR3K.1.bamcount_nonref.csv.zst,Thyroid,GTEX-13NYC,GTEX-13NYC-2426-SM-5MR3K.1,GTEx_Blended_Tissue_Training
GTEX-13NZ8-2126-SM-5L3EO,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13NZ8-2126-SM-5L3EO.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13NZ8-2126-SM-5L3EO.1.bamcount_nonref.csv.zst,Muscle_Skeletal,GTEX-13NZ8,GTEX-13NZ8-2126-SM-5L3EO.1,GTEx_Blended_Tissue_Training
GTEX-13NZ9-0126-SM-5K7XV,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13NZ9-0126-SM-5K7XV.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13NZ9-0126-SM-5K7XV.1.bamcount_nonref.csv.zst,Heart_Atrial_Appendage,GTEX-13NZ9,GTEX-13NZ9-0126-SM-5K7XV.1,GTEx_Blended_Tissue_Training
GTEX-13NZA-1426-SM-5KM4Y,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13NZA-1426-SM-5KM4Y.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13NZA-1426-SM-5KM4Y.1.bamcount_nonref.csv.zst,Lung,GTEX-13NZA,GTEX-13NZA-1426-SM-5KM4Y.1,GTEx_Blended_Tissue_Training
GTEX-13O21-0426-SM-5K7VR,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13O21-0426-SM-5K7VR.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13O21-0426-SM-5K7VR.1.bamcount_nonref.csv.zst,Artery_Aorta,GTEX-13O21,GTEX-13O21-0426-SM-5K7VR.1,GTEx_Blended_Tissue_Training
GTEX-13O3O-0426-SM-5KM2Y,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13O3O-0426-SM-5KM2Y.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13O3O-0426-SM-5KM2Y.1.bamcount_nonref.csv.zst,Artery_Tibial,GTEX-13O3O,GTEX-13O3O-0426-SM-5KM2Y.1,GTEx_Blended_Tissue_Training
GTEX-13O3P-0526-SM-5K7UT,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13O3P-0526-SM-5K7UT.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13O3P-0526-SM-5K7UT.1.bamcount_nonref.csv.zst,Artery_Tibial,GTEX-13O3P,GTEX-13O3P-0526-SM-5K7UT.1,GTEx_Blended_Tissue_Training
GTEX-13O61-1426-SM-5KM3D,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13O61-1426-SM-5KM3D.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13O61-1426-SM-5KM3D.1.bamcount_nonref.csv.zst,Skin_Not_Sun_Exposed,GTEX-13O61,GTEX-13O61-1426-SM-5KM3D.1,GTEx_Blended_Tissue_Training
GTEX-13OVG-1426-SM-5K7VP,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13OVG-1426-SM-5K7VP.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13OVG-1426-SM-5K7VP.1.bamcount_nonref.csv.zst,Colon_Transverse,GTEX-13OVG,GTEX-13OVG-1426-SM-5K7VP.1,GTEx_Blended_Tissue_Training
GTEX-13OVH-0626-SM-5L3EI,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13OVH-0626-SM-5L3EI.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13OVH-0626-SM-5L3EI.1.bamcount_nonref.csv.zst,Muscle_Skeletal,GTEX-13OVH,GTEX-13OVH-0626-SM-5L3EI.1,GTEx_Blended_Tissue_Training
GTEX-13OVI-0826-SM-5KLZ8,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13OVI-0826-SM-5KLZ8.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13OVI-0826-SM-5KLZ8.1.bamcount_nonref.csv.zst,Thyroid,GTEX-13OVI,GTEX-13OVI-0826-SM-5KLZ8.1,GTEx_Blended_Tissue_Training
GTEX-13OVJ-2626-SM-5IJFT,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13OVJ-2626-SM-5IJFT.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13OVJ-2626-SM-5IJFT.1.bamcount_nonref.csv.zst,Pituitary,GTEX-13OVJ,GTEX-13OVJ-2626-SM-5IJFT.1,GTEx_Blended_Tissue_Training
GTEX-13OW5-0726-SM-5KLZK,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13OW5-0726-SM-5KLZK.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13OW5-0726-SM-5KLZK.1.bamcount_nonref.csv.zst,Lung,GTEX-13OW5,GTEX-13OW5-0726-SM-5KLZK.1,GTEx_Blended_Tissue_Training
GTEX-13OW6-0426-SM-5L3HM,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13OW6-0426-SM-5L3HM.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13OW6-0426-SM-5L3HM.1.bamcount_nonref.csv.zst,Skin_Sun_Exposed,GTEX-13OW6,GTEX-13OW6-0426-SM-5L3HM.1,GTEx_Blended_Tissue_Training
GTEX-13PDP-0726-SM-5L3HP,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13PDP-0726-SM-5L3HP.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13PDP-0726-SM-5L3HP.1.bamcount_nonref.csv.zst,Skin_Not_Sun_Exposed,GTEX-13PDP,GTEX-13PDP-0726-SM-5L3HP.1,GTEx_Blended_Tissue_Training
GTEX-13PL7-0626-SM-5IJCD,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13PL7-0626-SM-5IJCD.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13PL7-0626-SM-5IJCD.1.bamcount_nonref.csv.zst,Muscle_Skeletal,GTEX-13PL7,GTEX-13PL7-0626-SM-5IJCD.1,GTEx_Blended_Tissue_Training
GTEX-13PLJ-0126-SM-5L3HU,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13PLJ-0126-SM-5L3HU.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13PLJ-0126-SM-5L3HU.1.bamcount_nonref.csv.zst,Adipose_Subcutaneous,GTEX-13PLJ,GTEX-13PLJ-0126-SM-5L3HU.1,GTEx_Blended_Tissue_Training
GTEX-13PVQ-0226-SM-5SIBG,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-13PVQ-0226-SM-5SIBG.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-13PVQ-0226-SM-5SIBG.1.bamcount_nonref.csv.zst,Adipose_Subcutaneous,GTEX-13PVQ,GTEX-13PVQ-0226-SM-5SIBG.1,GTEx_Blended_Tissue_Training
